ID	charge	outil	n_burst	debut_burst	duree_burst	duree_pause	duree_cycle	pct_burst	pct_pause	longueur_burst	burst	startPos	endPos	docLength	categ	charBurst	ratio	Colonne1
P+S14	+	TW	103	"1697,364"	816	"7,031"	"7,847"	"0,103988785523"	"0,896011214477"	6	aussi 	2469	2579	2581	R	aussi␣	"0,116057459821"	
P+S14	+	TW	104	"1703,284"	"15,712"	"5,104"	"20,816"	"0,754803996925"	"0,245196003075"	76	. Il est aprendre en compte que si le travil est bien effectué cela pourrait	2533	2609	2657	P	.␣Il␣est␣aprendre␣en␣compte␣que␣si␣le␣travil␣est␣bien␣effectué␣cela␣pourrait	"3,07836990596"	
P+S14	+	TW	105	"1721,548"	"11,72"	"2,552"	"14,272"	"0,821188340807"	"0,178811659193"	32	t aider a reduire les accidents 	2609	2640	2688	P	␣palier⌫⌫⌫⌫⌫⌫⌫⌫t␣aider␣a␣reduire␣les␣accidents␣	"4,59247648903"	
P+S14	+	TW	106	"1736,412"	72	"3,144"	"3,216"	"0,0223880597015"	"0,977611940299"	0		2640	2639	2687	RB	⌫	"0,0229007633588"	
P+S14	+	TW	107	"1738,531"	"4,456"	"2,047"	"6,503"	"0,685222205136"	"0,314777794864"	2	 M	2639	2665	2688	P	.⌫⌫ML⌫⌫␣M	"2,17684416219"	
P+S14	+	TW	108	"1748,115"	"14,376"	"5,128"	"19,504"	"0,737079573421"	"0,262920426579"	54	au final l'effet sur la pollution ne seras pas positif	2687	2675	2705	R	⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫au␣final␣l'effet␣sur␣la␣pollution␣ne␣seras␣pas␣positif	"2,80343213729"	
P+S14	+	TW	109	"1767,155"	"1,088"	"4,664"	"5,752"	"0,189151599444"	"0,810848400556"	0		2648	2665	2701	R	⌫⌫⌫⌦	"0,233276157804"	
P+S14	+	TW	110	"1773,267"	"1,544"	"5,024"	"6,568"	"0,235079171742"	"0,764920828258"	10	 forcement	2692	2711	2711	P	␣forcement	"0,307324840764"	
P+S14	+	TW	111	"1776,907"	"37,823"	"2,096"	"39,919"	"0,947493674691"	"0,0525063253088"	108	 Du fait d'une poussé plus intensive de gaz d'un coup et du rallongement obligatoire des piste de décolllage	2711	2819	2819	P	␣De␣me⌫⌫⌫⌫u␣fait␣dune␣⌫⌫⌫⌫'une␣pousse⌫é␣plus␣intent⌫sive␣de␣gaz␣d'un␣couip⌫⌫p␣et␣du␣ralloi⌫ngement␣obliqatoire⌫⌫⌫⌫⌫⌫⌫⌫⌫ligatoire␣des␣piste␣de␣décolllage	"18,0453244275"	
P+S15	+	TW	1	"5,526"	"3,264"		"3,264"	1	0	13	"Aujourd'hui, "	0	13	13	P	"Aujourd'hui,␣"		
P+S15	+	TW	2	"11,301"	"10,176"	"2,511"	"12,687"	"0,802080870182"	"0,197919129818"	56	plusieurs milliers voir millions de personnes utilisent 	13	69	69	P	plusieurs␣milliers␣voir␣millions␣de␣personnes␣utilisent␣	"4,05256869773"	
P+S15	+	TW	3	"26,861"	"4,192"	"5,384"	"9,576"	"0,43776106934"	"0,56223893066"	8	l'avion 	69	77	77	P	l'az⌫vion␣	"0,778603268945"	
P+S15	+	TW	4	"33,901"	"14,616"	"2,848"	"17,464"	"0,83692166743"	"0,16307833257"	64	"comme moyens de transport, soit pour voyager ou pour le travail."	77	141	141	P	"comme␣moyens␣de␣transport,␣soit␣pour␣voyager␣ou␣pour␣le␣travail."	"5,13202247191"	
P+S15	+	TW	5	"51,429"	"5,912"	"2,912"	"8,824"	"0,669990933817"	"0,330009066183"	25	" Cependant, une nouvelle "	141	166	166	P	"␣Cependant,␣une␣nouvelle␣"	"2,03021978022"	
P+S15	+	TW	6	"65,092"	"1,816"	"7,751"	"9,567"	"0,189819170064"	"0,810180829936"	11	réglementat	166	177	177	P	réglementat	"0,234292349374"	
P+S15	+	TW	7	"82,596"	"1,848"	"15,688"	"17,536"	"0,105383211679"	"0,894616788321"	11	la mise en 	153	164	188	R	la␣mise␣en␣	"0,117797042325"	
P+S15	+	TW	8	"87,58"	"9,776"	"3,136"	"12,912"	"0,757125154895"	"0,242874845105"	46	", une discussion et une mise en place futur d'"	164	215	221	R	"⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫,␣une␣discussion␣et␣une␣mise␣en␣place␣futur␣d'"	"3,11734693878"	
P+S15	+	TW	9	"101,82"	"0,76"	"4,464"	"5,224"	"0,145482388974"	"0,854517611026"	4	ion 	221	225	225	P	ion␣	"0,170250896057"	
P+S15	+	TW	10	"107,788"	"14,191"	"5,208"	"19,399"	"0,731532553224"	"0,268467446776"	48	ouvrent les débats notamment sur la réduction de	225	273	273	P	ouvrent␣les␣débats␣notamment␣sur␣la␣réduction␣de	"2,72484639017"	
P+S15	+	TW	11	"125,875"	"13,472"	"3,896"	"17,368"	"0,77567941041"	"0,22432058959"	43	s poussées de gaz au survolement de zone pe	273	316	316	P	s␣poussées␣de␣gaz␣au␣survolement␣de␣zone␣pe	"3,45790554415"	
P+S15	+	TW	12	"142,155"	4	"2,808"	"6,808"	"0,587544065805"	"0,412455934195"	6	suplés	316	322	322	P	upléss	"1,4245014245"	
P+S15	+	TW	13	"149,051"	104	"2,896"	3	"0,0346666666667"	"0,965333333333"	1	.	322	323	323	P	.	"0,0359116022099"	
P+S15	+	TW	14	"169,083"	"2,2"	"19,928"	"22,128"	"0,0994215473608"	"0,900578452639"	1	 	323	324	324	P	␣␣⌫	"0,110397430751"	
P+S15	+	TW	15	"177,33"	"11,328"	"6,047"	"17,375"	"0,651971223022"	"0,348028776978"	56	 Cette réglementation comporte des aspects ppositifs et 	323	372	379	R	⌫␣Cette␣réglementation␣comporte␣des␣aspects␣ppositifs␣et␣	"1,87332561601"	
P+S15	+	TW	16	"191,81"	"0,08"	"3,152"	"3,232"	"0,0247524752475"	"0,975247524752"	0		368	376	378	R	⌫	"0,0253807106599"	
P+S15	+	TW	17	"194,81"	"6,152"	"2,92"	"9,072"	"0,678130511464"	"0,321869488536"	23	 des aspects négatifs. 	377	400	401	R	␣des␣aspects␣négatifs.␣␣⌫	"2,10684931507"	
P+S15	+	TW	18	"226,978"	"22,311"	"26,016"	"48,327"	"0,461667390899"	"0,538332609101"	54	"Actuellement, nous sommes à une époque où la question "	400	454	455	P	"Actuellement,␣nous␣sommes␣à␣une␣époque␣où␣la␣question␣"	"0,857587638376"	
P+S15	+	TW	19	"252,209"	"27,368"	"2,92"	"30,288"	"0,903592181722"	"0,0964078182779"	108	" les questions sur l'environnement sont importantes et notamment sur le réchauffement climatique. En effet, "	454	549	550	RB	"⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫␣les␣questions␣sur␣l'environnement␣sont␣importantes␣et␣notamment␣sur␣le␣réchauffement␣climatique.␣En␣effet,␣"	"9,37260273973"	
P+S15	+	TW	20	"303,872"	"11,312"	"24,295"	"35,607"	"0,317690341787"	"0,682309658213"	54	le réchauffement climatique est une notion importante 	549	603	604	P	le␣réxc⌫⌫chauffement␣climatique␣est␣une␣notion␣importante␣	"0,465610207862"	
P+S15	+	TW	21	"317,72"	"4,92"	"2,536"	"7,456"	"0,659871244635"	"0,340128755365"	22	pour le futur et ainsi	603	625	626	P	pour␣le␣futur␣et␣ainsi	"1,94006309148"	
P+S15	+	TW	22	"325,256"	"16,551"	"2,616"	"19,167"	"0,863515417123"	"0,136484582877"	91	", toutes précautions ou procédures misent en place pour le réduire serait une bonne chose. "	625	716	717	P	",␣toutes␣précautions␣ou␣procédures␣misent␣en␣place␣pour␣le␣réduire␣serait␣une␣bonne␣chose.␣"	"6,32683486239"	
P+S15	+	TW	23	"345,311"	"5,68"	"3,504"	"9,184"	"0,618466898955"	"0,381533101045"	27	"De fait, la réglementation "	716	743	744	P	"De␣fait,␣la␣réglementt⌫ation␣"	"1,62100456621"	
P+S15	+	TW	24	"355,687"	"12,608"	"4,696"	"17,304"	"0,728617660656"	"0,271382339344"	36	visant à diminuer la poussée de gaz 	743	771	780	P	visant␣à␣diminuer␣la␣poussée␣de␣gaz␣sur␣les␣zones␣pei⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫	"2,68483816014"	
P+S15	+	TW	25	"371,759"	"2,424"	"3,464"	"5,888"	"0,411684782609"	"0,588315217391"	3	ess	763	780	782	RB	⌫ess	"0,699769053118"	
P+S15	+	TW	26	"385,959"	"11,143"	"11,776"	"22,919"	"0,486190496968"	"0,513809503032"	46	 engagerait une certaine lutte contre celui-ci	780	826	828	RB	␣engagerait␣une␣certaine␣lutte␣contre␣celui-ci	"0,946246603261"	
P+S15	+	TW	27	"404,71"	"2,176"	"7,608"	"9,784"	"0,222403924775"	"0,777596075225"	1	 	804	804	828	RB	⌫␣	"0,286014721346"	
P+S15	+	TW	28	"409,566"	256	"2,68"	"2,936"	"0,0871934604905"	"0,91280653951"	1	e	804	816	828	RB	⌫e	"0,0955223880597"	
P+S15	+	TW	29	"413,71"	105	"3,888"	"3,993"	"0,0262960180316"	"0,973703981968"	1	.	826	827	829	RB	.	"0,0270061728395"	
P+S15	+	TW	30	"421,646"	96	"7,831"	"7,927"	"0,0121105083891"	"0,987889491611"	1	 	827	828	830	RB	␣	"0,0122589707572"	
P+S15	+	TW	31	"438,646"	384	"16,904"	"17,288"	"0,0222119389172"	"0,977788061083"	2	en	697	699	832	R	en	"0,0227165168008"	
P+S15	+	TW	32	"465,965"	"2,104"	"26,935"	"29,039"	"0,0724542856159"	"0,927545714384"	11	"Cependant, "	832	838	843	P	"Cependant,␣"	"0,0781139780954"	
P+S15	+	TW	33	"471,237"	"1,8"	"3,168"	"4,968"	"0,36231884058"	"0,63768115942"	1	 	832	839	841	R	⌫⌫⌫␣	"0,568181818182"	
P+S15	+	TW	34	"477,845"	"16,288"	"4,808"	"21,096"	"0,772089495639"	"0,227910504361"	34	 une réduction des poussées de gaz	840	874	875	P	␣une␣réductioon⌫⌫n␣de␣⌫␣⌫s␣poussées␣de␣gaz	"3,38768718802"	
P+S15	+	TW	35	"499,197"	"18,079"	"5,064"	"23,143"	"0,781186535886"	"0,218813464114"	65	 entraînerait une perte considérable de temps pour les voyageurs.	874	939	940	P	␣entraîneraie⌫t␣une␣perte␣considérable␣de␣tems⌫ps␣pour␣les␣voyageurs.	"3,57010268562"	
P+S15	+	TW	36	"521,756"	"13,952"	"4,48"	"18,432"	"0,756944444444"	"0,243055555556"	40	 surtout lorsque les passagers voyagent 	939	978	979	RB	⌫␣surtout␣lorsque␣les␣passagers␣voyagent␣	"3,11428571429"	
P+S15	+	TW	37	"537,98"	"8,8"	"2,272"	"11,072"	"0,794797687861"	"0,205202312139"	21	t professionnelement 	978	997	998	P	pour␣⌫⌫⌫⌫⌫⌫⌫t␣professionnelement␣	"3,87323943662"	
P+S15	+	TW	38	"554,123"	48	"7,343"	"7,391"	"0,00649438506291"	"0,993505614937"	1	l	991	996	999	RB	l	"0,00653683780471"	
P+S15	+	TW	39	"560,547"	"17,808"	"6,376"	"24,184"	"0,736354614621"	"0,263645385379"	60	". En effet, une augmentation du temps serait un désavantage "	997	1057	1059	P	".␣En␣effet,␣une␣réudc⌫⌫⌫⌫⌫augmentation␣du␣temps␣serait␣un␣désavantage␣"	"2,79297365119"	
P+S15	+	TW	40	"582,123"	"35,911"	"3,768"	"39,679"	"0,905037929383"	"0,0949620706167"	136	pour les passagers qui seront obliger de prendre l'avion à des horaires plus tôt afin d'arriver à temps pour leurs congrès ou réunions. 	1057	1193	1195	P	pour␣les␣passagers␣qui␣seront␣obliger␣de␣prendre␣l'avion␣à␣des␣horaires␣plus␣tôt␣afin␣d'arriver␣à␣tant⌫⌫⌫emps␣pour␣des␣c⌫⌫⌫⌫⌫⌫␣leurs␣congrès␣ou␣réunions.␣	"9,53052016985"	
P+S15	+	TW	41	"633,298"	"0,04"	"15,264"	"15,304"	"0,00261369576581"	"0,997386304234"	1	 	1193	1194	1196	P	␣	"0,00262054507338"	
P+S15	+	TW	42	"681,393"	"4,192"	"48,055"	"52,247"	"0,0802342718242"	"0,919765728176"	9	"De plus, "	1194	1203	1205	P	"De␣ply⌫us,␣"	"0,0872333784206"	
P+S15	+	TW	43	"690,209"	"28,575"	"4,624"	"33,199"	"0,860718696346"	"0,139281303654"	114	"un allongement du temps de trajet par voie aérienne entrainerait un coût supplémentaire sur les billets. De fait, "	1203	1317	1319	P	"un␣allongement␣du␣temps␣de␣trajet␣par␣voie␣aérienne␣entrainerait␣un␣coût␣supplémentaire␣sur␣les␣billets␣⌫.␣De␣fait,␣"	"6,17971453287"	
P+S15	+	TW	44	"721,016"	"30,584"	"2,232"	"32,816"	"0,931984397855"	"0,0680156021453"	165	de moins en moins de personnes s'aviseront d'utiliser l'avion comme moyen de transport privilégié lorsqu'ils auront le choix avec le bateau ou le train par exemple. 	1317	1482	1484	P	de␣moins␣en␣moins␣de␣personnes␣s'aviserotn␣d⌫⌫⌫⌫nt␣d'utl⌫iliser␣l'avion␣comme␣moyen␣de␣transport␣privilégié␣qu⌫⌫lorsqu'ils␣auront␣le␣choix␣avec␣le␣bateau␣ou␣le␣train␣par␣exemple.␣	"13,7025089606"	
P+S15	+	TW	45	"758,44"	56	"6,84"	"6,896"	"0,00812064965197"	"0,991879350348"	1	 	1193	1194	1485	R	␣	"0,00818713450292"	
P+S15	+	TW	46	"828,678"	"39,288"	"70,182"	"109,47"	"0,358892847355"	"0,641107152645"	164	"Il ne faut pas oublier également qu'une réduction des poussées de gaz, augmentant le temps de trajet de l'avion, diminuerait considérablement le passage des avions "	1194	1358	1649	R	"Il␣ne␣faut␣pas␣oublier␣également␣qu'une␣réduction␣des␣poussées␣de␣gaz,␣augmentant␣le␣temps␣de␣trajet␣de␣l'avion,␣diminuerait␣considérablement␣le␣passage␣des␣avions␣"	"0,559801658545"	
P+S15	+	TW	47	"870,934"	"15,319"	"2,968"	"18,287"	"0,837698911795"	"0,162301088205"	81	"au dessus des villes très peuplées. Mais également, des décollages et des bruits "	1358	1439	1730	R	"au␣dessus␣des␣villes␣très␣peuplées.␣Mais␣également,␣des␣décollages␣t␣⌫⌫et␣des␣bruits␣"	"5,16138814016"	
P+S15	+	TW	48	"894,389"	"2,288"	"8,136"	"10,424"	"0,219493476592"	"0,780506523408"	11	incensants 	1439	1450	1741	R	incensants␣	"0,28121927237"	
P+S15	+	TW	49	"900,141"	"8,264"	"3,464"	"11,728"	"0,704638472033"	"0,295361527967"	31	pour les personnes habitant prè	1450	1481	1772	R	pour␣les␣personnes␣habitant␣prè	"2,3856812933"	
P+S15	+	TW	50	"910,909"	"4,4"	"2,504"	"6,904"	"0,63731170336"	"0,36268829664"	16	s des aéoroports	1481	1497	1788	R	s␣des␣aéoroports	"1,7571884984"	
P+S15	+	TW	51	"917,613"	128	"2,304"	"2,432"	"0,0526315789474"	"0,947368421053"	1	.	1497	1498	1789	R	.	"0,0555555555556"	
P+S15	+	TW	52	"934,188"	64	"16,447"	"16,511"	"0,00387620374296"	"0,996123796257"	1	 	1786	1787	1790	P	␣	"0,00389128716483"	
P+S15	+	TW	53	"971,836"	"17,247"	"37,584"	"54,831"	"0,314548339443"	"0,685451660557"	53	Il y a encore un aspect positif grâce à cette réforme	1787	1840	1843	P	Il␣y␣a␣encore␣un␣aspect␣positif␣grâce␣à␣cette␣réforme	"0,458892081737"	
P+S15	+	TW	54	"996,179"	56	"7,096"	"7,152"	"0,00782997762864"	"0,992170022371"	1	","	1840	1841	1844	P	","	"0,00789177001127"	
P+S15	+	TW	55	"1008,387"	"7,912"	"12,152"	"20,064"	"0,394338118022"	"0,605661881978"	19	 c'est que le fait 	1841	1860	1863	P	␣c'est␣que␣le␣fait␣	"0,651086240948"	
P+S15	+	TW	56	"1018,587"	"14,808"	"2,288"	"17,096"	"0,866167524567"	"0,133832475433"	56	d'être en faveur de celle-ci la population se sentirait 	1860	1916	1919	P	d'être␣en␣faveur␣de␣cee⌫lle-ci␣la␣population␣se␣sentirait␣	"6,47202797203"	
P+S15	+	TW	57	"1035,731"	"3,495"	"2,336"	"5,831"	"0,599382610187"	"0,400617389813"	14	avoir réalisé 	1916	1930	1933	P	avoir␣réalisé␣	"1,49614726027"	
P+S15	+	TW	58	"1041,746"	"3,752"	"2,52"	"6,272"	"0,598214285714"	"0,401785714286"	13	r participer 	1930	1933	1936	RB	⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫r␣participer␣	"1,48888888889"	
P+S15	+	TW	59	"1059,426"	"2,832"	"13,928"	"16,76"	"0,168973747017"	"0,831026252983"	19	pour la population 	1860	1879	1955	R	pour␣la␣population␣	"0,203331418725"	
P+S15	+	TW	60	"1079,082"	"1,584"	"16,824"	"18,408"	"0,0860495436767"	"0,913950456323"	0		1921	1938	1942	R	⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫	"0,0941512125535"	
P+S15	+	TW	61	"1083,466"	"27,471"	"2,8"	"30,271"	"0,907502229857"	"0,092497770143"	92	"permettrait de ressentir un sentiment positif d'avoir réalisé une ""bonne action"". En effet, "	1938	2000	2004	RB	"⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫permettrait␣de␣ressentir␣un␣sentiment␣positif␣d'avoirr⌫␣rélisé␣u⌫⌫⌫⌫⌫⌫alisé␣une␣""bonne␣action"".␣En␣effet,␣"	"9,81107142857"	
P+S15	+	TW	62	"1157,864"	"12,92"	"46,927"	"59,847"	"0,215883837118"	"0,784116162882"	49	la population penserait pouvoir participer à la v	2000	2049	2053	P	la␣population␣penserait␣pouvoir␣participer␣à␣la␣v	"0,275321243634"	
P+S15	+	TW	63	"1174,624"	"6,424"	"3,84"	"10,264"	"0,62587685113"	"0,37412314887"	25	ie collective de sa ville	2049	2074	2078	P	ie␣collective␣de␣sa␣ville	"1,67291666667"	
P+S15	+	TW	64	"1183,64"	"12,528"	"2,592"	"15,12"	"0,828571428571"	"0,171428571429"	58	 et entraînerait une meilleure satisfaction de soi-même.  	2074	2132	2136	P	␣et␣entraînerait␣une␣meilleure␣satisfaction␣de␣soi-même.␣␣	"4,83333333333"	
P+S15	+	TW	65	"1204,647"	"2,656"	"8,479"	"11,135"	"0,238527166592"	"0,761472833408"	10	"Cependant,"	2132	2142	2146	P	"Cependant,"	"0,313244486378"	
P+S15	+	TW	66	"1214,863"	"15,456"	"7,56"	"23,016"	"0,671532846715"	"0,328467153285"	68	 pour les personnes ne voyant tout d'abord aucun avantage personnel 	2142	2210	2214	P	␣pour␣les␣pereson⌫⌫⌫⌫sonnes␣ne␣voyant␣tout␣d'abord␣aucun␣avantage␣e⌫personel⌫⌫nel␣	"2,04444444444"	
P+S15	+	TW	67	"1233,351"	"4,936"	"3,032"	"7,968"	"0,619477911647"	"0,380522088353"	31	 ne trouve aucune satisfaction 	2210	2240	2244	RB	⌫␣ne␣trouve␣aucune␣satisfaction␣	"1,62796833773"	
P+S15	+	TW	68	"1243,895"	"13,855"	"5,608"	"19,463"	"0,71186353594"	"0,28813646406"	65	"dans celle-ci. Ainsi, cela peut entrainer un sentiment de rejet e"	2240	2305	2309	P	"dans␣celle-ci.␣Ainsi,␣cela␣peut␣entrainer␣un␣sentiment␣de␣rejet␣e"	"2,47057774608"	
P+S15	+	TW	69	"1265,142"	72	"7,392"	"7,464"	"0,0096463022508"	"0,990353697749"	1	","	2209	2210	2310	R	","	"0,00974025974026"	
P+S15	+	TW	70	"1270,646"	176	"5,432"	"5,608"	"0,0313837375178"	"0,968616262482"	2	nt	2220	2223	2312	R	nt	"0,0324005891016"	
P+S15	+	TW	71	"1292,198"	"3,912"	"21,376"	"25,288"	"0,154697880418"	"0,845302119582"	20	t d'incompréhension.	2308	2328	2332	P	t␣d'incompréhension.	"0,183008982036"	
P+S15	+	TW	72	"1320,077"	"3,952"	"23,967"	"27,919"	"0,141552347863"	"0,858447652137"	16	" Pour conclure, "	2328	2344	2348	P	"␣Pour␣conclure,␣"	"0,164893395085"	
P+S15	+	TW	73	"1328,613"	"8,744"	"4,584"	"13,328"	"0,65606242497"	"0,34393757503"	30	une réglementation et surtout 	2344	2374	2378	P	une␣réfor⌫⌫⌫glementation␣et␣surtout␣	"1,907504363"	
P+S15	+	TW	74	"1340,205"	"8,928"	"2,848"	"11,776"	"0,758152173913"	"0,241847826087"	52	sur un milieu très convoitisée comme l'aéronautique 	2374	2426	2430	P	sur␣un␣milieu␣très␣convoitisée␣comme␣l'aéronautique␣	"3,13483146067"	
P+S15	+	TW	75	"1353,181"	"5,599"	"4,048"	"9,647"	"0,580387685291"	"0,419612314709"	27	est un débat constant avec 	2426	2453	2457	P	est␣un␣débat␣constant␣avec␣	"1,38315217391"	
P+S15	+	TW	76	"1363,725"	"20,951"	"4,945"	"25,896"	"0,809043867779"	"0,190956132221"	121	une reconnaissance à la fois des avantages mais également des inconvénients de celle-ci pour pouvoir l'instaurer ou non. 	2453	2574	2578	P	une␣reconnaisan⌫⌫sance␣à␣la␣fois␣des␣avantages␣mais␣également␣des␣ino⌫convénients␣de␣celle-ci␣pour␣pouvoir␣l'instaurer␣ou␣non.␣	"4,23680485339"	
P+S15	+	TW	77	"1391,476"	"12,424"	"6,8"	"19,224"	"0,646275488972"	"0,353724511028"	60	Il est donc nécessaire d'avoir des arguments qualifiés pour 	2574	2634	2638	P	Il␣est␣donc␣nécessaire␣d'avoir␣des␣arguments␣qualifié␣po⌫⌫⌫s␣pour␣	"1,82705882353"	
P+S15	+	TW	78	"1406,836"	"2,216"	"2,936"	"5,152"	"0,430124223602"	"0,569875776398"	14	se positionner	2634	2648	2652	P	se␣positionner	"0,754768392371"	
P+S15	+	TW	79	"1411,588"	"1,064"	"2,536"	"3,6"	"0,295555555556"	"0,704444444444"	8	justemen	2648	2649	2660	P	justemen	"0,419558359621"	
P+S15	+	TW	80	"1415,412"	"5,631"	"2,76"	"8,391"	"0,671076153021"	"0,328923846979"	16	 t sur ce débat.	2648	2672	2676	R	␣t␣sur␣ce␣débat.	"2,0402173913"	
P+S15	+	TW	81	"1450,723"	72	"29,68"	"29,752"	"0,00242000537779"	"0,997579994622"	1	e	321	322	2677	R	e	"0,00242587601078"	
P+S15	+	TW	82	"1501,682"	5	"50,887"	"55,887"	"0,089466244386"	"0,910533755614"	12	de préciser 	1228	1230	2679	R	⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫de␣préciser␣	"0,0982569222002"	
P+S15	+	TW	83	"1535,433"	72	"28,751"	"28,823"	"0,0024980050654"	"0,997501994935"	0		89	1379	2678	R	⌫	"0,00250426072137"	
P+S15	+	TW	84	"1551,337"	"1,352"	"15,832"	"17,184"	"0,078677839851"	"0,921322160149"	0		1853	1857	2674	R	⌫⌫⌫⌫	"0,0853966649823"	
P+S15	+	TW	85	"1555,513"	"1,112"	"2,824"	"3,936"	"0,282520325203"	"0,717479674797"	4	 que	1857	1861	2678	R	␣que	"0,393767705382"	
P+S15	+	TW	86	"1559,881"	"0,88"	"3,256"	"4,136"	"0,212765957447"	"0,787234042553"	0		1861	1857	2674	R	⌫⌫⌫⌫	"0,27027027027"	
P+S15	+	TW	87	"1568,937"	544	"8,176"	"8,72"	"0,0623853211009"	"0,937614678899"	4	 que	1857	1887	2678	R	␣que	"0,0665362035225"	
P+S15	+	TW	88	"1571,857"	"4,512"	"2,376"	"6,888"	"0,655052264808"	"0,344947735192"	10	qui serait	1887	1891	2682	R	⌫⌫⌫⌫⌫⌫qui␣serait	"1,89898989899"	
P+S16	+	TW	1	"21,078"	"10,424"		"10,424"	1	0	40	La mèdecine alternative est de nos jours	0	40	40	P	L␣⌫a␣mèdecine␣alternative␣est␣de␣nos␣jours		
P+S16	+	TW	2	"35,766"	"2,951"	"4,264"	"7,215"	"0,409009009009"	"0,590990990991"	13	", un meilleur"	40	53	53	P	",␣un␣meilleur"	"0,692073170732"	
P+S16	+	TW	3	"40,837"	"10,72"	"2,12"	"12,84"	"0,834890965732"	"0,165109034268"	39	 moyen de soigner les personnes malades	53	92	92	P	␣moyen␣de␣soigner␣d⌫lee⌫s␣personnes␣malades	"5,05660377358"	
P+S16	+	TW	4	"57,973"	"6,76"	"6,416"	"13,176"	"0,513054037644"	"0,486945962356"	26	 et qui ne voudraient pas 	92	118	118	P	␣et␣qui␣ne␣voudraient␣pz⌫as␣	"1,0536159601"	
P+S16	+	TW	5	"69,845"	"6,52"	"5,112"	"11,632"	"0,560522696011"	"0,439477303989"	8	avoir à 	118	126	126	P	avoir␣à␣çet⌫⌫⌫	"1,27543035994"	
P+S16	+	TW	6	"78,805"	"1,136"	"2,44"	"3,576"	"0,317673378076"	"0,682326621924"	4	être	126	130	130	P	être	"0,465573770492"	
P+S16	+	TW	7	"82,453"	"5,703"	"2,512"	"8,215"	"0,694217894096"	"0,305782105904"	11	" ""charcuté"""	130	141	141	P	"␣""charcuter⌫⌫é"""	"2,27030254777"	
P+S16	+	TW	8	"91,308"	384	"3,152"	"3,536"	"0,108597285068"	"0,891402714932"	2	. 	141	143	143	P	.␣	"0,121827411168"	
P+S16	+	TW	9	"96,34"	"14,312"	"4,648"	"18,96"	"0,754852320675"	"0,245147679325"	22	 Prenons pour exemple 	143	165	165	P	␣␣⌫Prenons␣par␣exemples⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫our␣exemple␣	"3,07917383821"	
P+S16	+	TW	10	"116,156"	"1,376"	"5,504"	"6,88"	"0,2"	"0,8"	2	", "	165	166	166	RB	"⌫;⌫,␣"	"0,25"	
P+S16	+	TW	11	"119,636"	"7,768"	"2,104"	"9,872"	"0,786871961102"	"0,213128038898"	34	les personnes atteintes de cancer 	166	200	200	P	les␣personnes␣atteintes␣de␣cancer␣	"3,69201520913"	
P+S16	+	TW	12	"135,171"	"15,08"	"7,767"	"22,847"	"0,660042894034"	"0,339957105966"	53	"de phase avancée, et qui ne souhaitent pas forcément "	200	253	253	P	"av⌫⌫de␣phase␣avancée␣⌫,␣et␣qui␣ne␣souhaitent␣pas␣forcément␣"	"1,94154757307"	
P+S16	+	TW	13	"152,443"	"17,44"	"2,192"	"19,632"	"0,888345558272"	"0,111654441728"	61	utiliser la méthode de la chimiothérapie ou prendre des médic	253	314	314	P	utiliser␣la␣méthode␣de␣la␣chimiothérapie␣ou␣prendre␣des␣médic	"7,95620437956"	
P+S16	+	TW	14	"172,747"	"17,311"	"2,864"	"20,175"	"0,858042131351"	"0,141957868649"	35	"aments qui pourraient ""soi-disant"" "	314	349	349	P	"aments␣qui␣pourraient␣""soi-sa⌫⌫disant""␣"	"6,04434357542"	
P+S16	+	TW	15	"205,05"	"3,824"	"14,992"	"18,816"	"0,203231292517"	"0,796768707483"	20	atténuer les effets 	349	369	369	P	atténuer␣les␣effets␣	"0,255069370331"	
P+S16	+	TW	16	"212,162"	"6,952"	"3,288"	"10,24"	"0,67890625"	"0,32109375"	13	dans le corps	369	382	382	P	sur␣le␣cco⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫dans␣le␣corps	"2,11435523114"	
P+S16	+	TW	17	"229,993"	"7,816"	"10,879"	"18,695"	"0,418079700455"	"0,581920299545"	14	e la maladie. 	381	384	384	RB	⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫e␣c⌫la␣maladie.␣	"0,7184483868"	
P+S16	+	TW	18	"251,137"	"4,56"	"13,328"	"17,888"	"0,254919499106"	"0,745080500894"	11	eur maladie	384	384	384	RB	⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫eur␣maladie	"0,342136854742"	
